num,rate,round,ground truth,historical_cluster,current_cluster,train_loss,train_acc,test_loss,test_acc
10,0.125,1,[9],[9],[9],1.8493,0.3590,0.9647,0.8443
10,0.125,2,[9],[9],[9],0.8827,0.7229,0.3329,0.9176
10,0.125,3,[9],[9],[9],0.5977,0.8180,0.2286,0.9366
10,0.125,4,[9],[9],[9],0.4864,0.8566,0.1815,0.9466
10,0.125,5,[9],[9],[9],0.4264,0.8750,0.1547,0.9540
10,0.125,6,[9],[9],[9],0.3856,0.8871,0.1374,0.9583
10,0.125,7,[9],[9],[9],0.3576,0.8962,0.1226,0.9627
10,0.125,8,[9],[9],[9],0.3357,0.9038,0.1130,0.9668
10,0.125,9,[9],[9],[9],0.3171,0.9078,0.1071,0.9688
10,0.125,10,[9],[9],[9],0.3047,0.9144,0.0987,0.9711
10,0.125,11,[9],[9],[9],0.2893,0.9175,0.0930,0.9725
10,0.125,12,[9],[9],[9],0.2772,0.9207,0.0909,0.9728
10,0.125,13,[9],[9],[9],0.2677,0.9240,0.0877,0.9739
10,0.125,14,[9],[9],[9],0.2584,0.9267,0.0824,0.9751
10,0.125,15,[9],[9],[9],0.2507,0.9290,0.0806,0.9749
10,0.125,16,[9],[9],[9],0.2470,0.9299,0.0768,0.9755
10,0.125,17,[9],[9],[9],0.2383,0.9329,0.0748,0.9769
10,0.125,18,[9],[9],[9],0.2323,0.9339,0.0728,0.9765
10,0.125,19,[9],[9],[9],0.2248,0.9360,0.0694,0.9786
10,0.125,20,[9],[9],[9],0.2201,0.9355,0.0692,0.9786
10,0.125,21,[9],[9],[9],0.2155,0.9391,0.0667,0.9782
10,0.125,22,[9],[9],[9],0.2136,0.9396,0.0646,0.9795
10,0.125,23,[9],[9],[9],0.2064,0.9402,0.0641,0.9792
10,0.125,24,[9],[9],[9],0.2076,0.9412,0.0627,0.9799
10,0.125,25,[9],[9],[9],0.2038,0.9418,0.0609,0.9799
10,0.125,26,[9],[9],[9],0.2019,0.9424,0.0608,0.9807
10,0.125,27,[9],[9],[9],0.1955,0.9438,0.0596,0.9817
10,0.125,28,[9],[9],[9],0.1919,0.9459,0.0586,0.9805
10,0.125,29,[9],[9],[9],0.1885,0.9470,0.0578,0.9815
10,0.125,30,[9],[9],[9],0.1903,0.9460,0.0567,0.9817
10,0.125,31,[9],[9],[9],0.1882,0.9477,0.0565,0.9817
10,0.125,32,[9],[9],[9],0.1839,0.9478,0.0556,0.9823
10,0.125,33,[9],[9],[9],0.1848,0.9468,0.0548,0.9826
10,0.125,34,[9],[9],[9],0.1808,0.9495,0.0545,0.9825
10,0.125,35,[9],[9],[9],0.1780,0.9492,0.0538,0.9824
10,0.125,36,[9],[9],[9],0.1750,0.9507,0.0514,0.9831
10,0.125,37,[9],[9],[9],0.1769,0.9491,0.0516,0.9834
10,0.125,38,[9],[9],[9],0.1693,0.9513,0.0516,0.9831
10,0.125,39,[9],[9],[9],0.1721,0.9509,0.0513,0.9832
10,0.125,40,[9],[9],[9],0.1695,0.9515,0.0501,0.9834
10,0.125,41,[9],[9],[9],0.1694,0.9529,0.0496,0.9836
10,0.125,42,[9],[9],[9],0.1618,0.9527,0.0487,0.9838
10,0.125,43,[9],[9],[9],0.1650,0.9543,0.0478,0.9852
10,0.125,44,[9],[9],[9],0.1644,0.9534,0.0468,0.9854
10,0.125,45,[9],[9],[9],0.1656,0.9530,0.0478,0.9845
10,0.125,46,[9],[9],[9],0.1617,0.9544,0.0472,0.9843
10,0.125,47,[9],[9],[9],0.1646,0.9539,0.0463,0.9852
10,0.125,48,[9],[9],[9],0.1629,0.9548,0.0457,0.9849
10,0.125,49,[9],[9],[9],0.1547,0.9568,0.0451,0.9851
10,0.125,50,[9],[9],[9],0.1587,0.9548,0.0458,0.9854
10,0.125,51,[9],[9],[9],0.1566,0.9548,0.0447,0.9857
10,0.125,52,[9],[9],[9],0.1546,0.9562,0.0447,0.9855
10,0.125,53,[9],[9],[9],0.1545,0.9557,0.0438,0.9862
10,0.125,54,[9],[9],[9],0.1481,0.9581,0.0444,0.9856
10,0.125,55,[9],[9],[9],0.1501,0.9573,0.0437,0.9857
10,0.125,56,[9],[9],[9],0.1504,0.9574,0.0442,0.9859
10,0.125,57,[9],[9],[9],0.1506,0.9569,0.0424,0.9865
10,0.125,58,[9],[9],[9],0.1512,0.9569,0.0424,0.9868
10,0.125,59,[9],[9],[9],0.1501,0.9578,0.0432,0.9860
10,0.125,60,[9],[9],[9],0.1464,0.9591,0.0416,0.9871
10,0.2,1,"[8, 6]",[8 6],[8 6],2.0437,0.2700,1.2974,0.6972
10,0.2,2,"[8, 6]",[8 6],[8 6],1.0012,0.6719,0.3805,0.9003
10,0.2,3,"[8, 6]",[8 6],[8 6],0.6280,0.8045,0.2456,0.9325
10,0.2,4,"[8, 6]",[8 6],[8 6],0.5076,0.8448,0.1983,0.9445
10,0.2,5,"[8, 6]",[8 6],[8 6],0.4377,0.8691,0.1658,0.9522
10,0.2,6,"[8, 6]",[8 6],[8 6],0.4004,0.8802,0.1480,0.9559
10,0.2,7,"[8, 6]",[8 6],[8 6],0.3593,0.8935,0.1308,0.9597
10,0.2,8,"[8, 6]",[8 6],[8 6],0.3405,0.8999,0.1213,0.9628
10,0.2,9,"[8, 6]",[8 6],[8 6],0.3187,0.9063,0.1131,0.9649
10,0.2,10,"[8, 6]",[8 6],[8 6],0.3023,0.9102,0.1078,0.9669
10,0.2,11,"[8, 6]",[8 6],[8 6],0.2916,0.9138,0.1010,0.9693
10,0.2,12,"[8, 6]",[8 6],[8 6],0.2784,0.9204,0.0985,0.9707
10,0.2,13,"[8, 6]",[8 6],[8 6],0.2717,0.9197,0.0925,0.9723
10,0.2,14,"[8, 6]",[8 6],[8 6],0.2618,0.9246,0.0901,0.9732
10,0.2,15,"[8, 6]",[8 6],[8 6],0.2537,0.9258,0.0890,0.9743
10,0.2,16,"[8, 6]",[8 6],[8 6],0.2474,0.9280,0.0828,0.9756
10,0.2,17,"[8, 6]",[8 6],[8 6],0.2393,0.9301,0.0801,0.9766
10,0.2,18,"[8, 6]",[8 6],[8 6],0.2309,0.9324,0.0817,0.9758
10,0.2,19,"[8, 6]",[8 6],[8 6],0.2300,0.9323,0.0767,0.9770
10,0.2,20,"[8, 6]",[8 6],[8 6],0.2239,0.9352,0.0763,0.9766
10,0.2,21,"[8, 6]",[8 6],[8 6],0.2226,0.9353,0.0752,0.9770
10,0.2,22,"[8, 6]",[8 6],[8 6],0.2191,0.9362,0.0725,0.9778
10,0.2,23,"[8, 6]",[8 6],[8 6],0.2137,0.9380,0.0719,0.9785
10,0.2,24,"[8, 6]",[8 6],[8 6],0.2058,0.9393,0.0700,0.9782
10,0.2,25,"[8, 6]",[8 6],[8 6],0.2039,0.9400,0.0687,0.9795
10,0.2,26,"[8, 6]",[8 6],[8 6],0.2056,0.9403,0.0674,0.9800
10,0.2,27,"[8, 6]",[8 6],[8 6],0.2012,0.9406,0.0670,0.9798
10,0.2,28,"[8, 6]",[8 6],[8 6],0.1971,0.9436,0.0670,0.9791
10,0.2,29,"[8, 6]",[8 6],[8 6],0.1974,0.9421,0.0643,0.9802
10,0.2,30,"[8, 6]",[8 6],[8 6],0.1915,0.9447,0.0648,0.9803
10,0.2,31,"[8, 6]",[8 6],[8 6],0.1902,0.9449,0.0633,0.9810
10,0.2,32,"[8, 6]",[8 6],[8 6],0.1864,0.9454,0.0608,0.9810
10,0.2,33,"[8, 6]",[8 6],[8 6],0.1868,0.9460,0.0615,0.9810
10,0.2,34,"[8, 6]",[8 6],[8 6],0.1824,0.9476,0.0598,0.9819
10,0.2,35,"[8, 6]",[8 6],[8 6],0.1816,0.9481,0.0594,0.9821
10,0.2,36,"[8, 6]",[8 6],[8 6],0.1801,0.9484,0.0577,0.9826
10,0.2,37,"[8, 6]",[8 6],[8 6],0.1754,0.9486,0.0579,0.9825
10,0.2,38,"[8, 6]",[8 6],[8 6],0.1746,0.9503,0.0550,0.9833
10,0.2,39,"[8, 6]",[8 6],[8 6],0.1722,0.9509,0.0558,0.9829
10,0.2,40,"[8, 6]",[8 6],[8 6],0.1740,0.9496,0.0556,0.9830
10,0.2,41,"[8, 6]",[8 6],[8 6],0.1692,0.9506,0.0542,0.9838
10,0.2,42,"[8, 6]",[8 6],[8 6],0.1697,0.9516,0.0541,0.9835
10,0.2,43,"[8, 6]",[8 6],[8 6],0.1691,0.9516,0.0527,0.9838
10,0.2,44,"[8, 6]",[8 6],[8 6],0.1665,0.9528,0.0525,0.9840
10,0.2,45,"[8, 6]",[8 6],[8 6],0.1635,0.9521,0.0510,0.9840
10,0.2,46,"[8, 6]",[8 6],[8 6],0.1654,0.9530,0.0510,0.9848
10,0.2,47,"[8, 6]",[8 6],[8 6],0.1630,0.9536,0.0501,0.9851
10,0.2,48,"[8, 6]",[8 6],[8 6],0.1602,0.9538,0.0498,0.9848
10,0.2,49,"[8, 6]",[8 6],[8 6],0.1615,0.9536,0.0507,0.9850
10,0.2,50,"[8, 6]",[8 6],[8 6],0.1633,0.9525,0.0490,0.9853
10,0.2,51,"[8, 6]",[8 6],[8 6],0.1593,0.9529,0.0481,0.9853
10,0.2,52,"[8, 6]",[8 6],[8 6],0.1553,0.9559,0.0476,0.9858
10,0.2,53,"[8, 6]",[8 6],[8 6],0.1560,0.9556,0.0489,0.9858
10,0.2,54,"[8, 6]",[8 6],[8 6],0.1554,0.9563,0.0472,0.9857
10,0.2,55,"[8, 6]",[8 6],[8 6],0.1510,0.9566,0.0473,0.9859
10,0.2,56,"[8, 6]",[8 6],[8 6],0.1518,0.9553,0.0466,0.9865
10,0.2,57,"[8, 6]",[8 6],[8 6],0.1508,0.9564,0.0464,0.9862
10,0.2,58,"[8, 6]",[8 6],[8 6],0.1470,0.9584,0.0463,0.9861
10,0.2,59,"[8, 6]",[8 6],[8 6],0.1506,0.9571,0.0453,0.9867
10,0.2,60,"[8, 6]",[8 6],[8 6],0.1465,0.9567,0.0462,0.9859
10,0.275,1,"[4, 0]",[0 4],[0 4],1.8720,0.3350,0.9069,0.7974
10,0.275,2,"[4, 0]",[0 4],[0 4],0.9336,0.6962,0.3965,0.8959
10,0.275,3,"[4, 0]",[0 4],[0 4],0.6650,0.7928,0.2881,0.9206
10,0.275,4,"[4, 0]",[0 4],[0 4],0.5462,0.8341,0.2275,0.9337
10,0.275,5,"[4, 0]",[0 4],[0 4],0.4737,0.8591,0.1983,0.9412
10,0.275,6,"[4, 0]",[0 4],[0 4],0.4338,0.8715,0.1737,0.9473
10,0.275,7,"[4, 0]",[0 4],[0 4],0.3949,0.8827,0.1598,0.9523
10,0.275,8,"[4, 0]",[0 4],[0 4],0.3708,0.8896,0.1424,0.9577
10,0.275,9,"[4, 0]",[0 4],[0 4],0.3499,0.8972,0.1345,0.9603
10,0.275,10,"[4, 0]",[0 4],[0 4],0.3306,0.9034,0.1233,0.9633
10,0.275,11,"[4, 0]",[0 4],[0 4],0.3149,0.9066,0.1177,0.9639
10,0.275,12,"[4, 0]",[0 4],[0 4],0.3046,0.9114,0.1113,0.9661
10,0.275,13,"[4, 0]",[0 4],[0 4],0.2914,0.9137,0.1086,0.9665
10,0.275,14,"[4, 0]",[0 4],[0 4],0.2805,0.9176,0.1020,0.9675
10,0.275,15,"[4, 0]",[0 4],[0 4],0.2758,0.9195,0.0993,0.9695
10,0.275,16,"[4, 0]",[0 4],[0 4],0.2662,0.9226,0.0939,0.9702
10,0.275,17,"[4, 0]",[0 4],[0 4],0.2584,0.9244,0.0910,0.9711
10,0.275,18,"[4, 0]",[0 4],[0 4],0.2556,0.9269,0.0882,0.9716
10,0.275,19,"[4, 0]",[0 4],[0 4],0.2490,0.9282,0.0845,0.9729
10,0.275,20,"[4, 0]",[0 4],[0 4],0.2422,0.9295,0.0814,0.9739
10,0.275,21,"[4, 0]",[0 4],[0 4],0.2359,0.9322,0.0791,0.9743
10,0.275,22,"[4, 0]",[0 4],[0 4],0.2318,0.9338,0.0767,0.9757
10,0.275,23,"[4, 0]",[0 4],[0 4],0.2253,0.9331,0.0773,0.9756
10,0.275,24,"[4, 0]",[0 4],[0 4],0.2262,0.9345,0.0752,0.9759
10,0.275,25,"[4, 0]",[0 4],[0 4],0.2207,0.9366,0.0723,0.9774
10,0.275,26,"[4, 0]",[0 4],[0 4],0.2138,0.9377,0.0700,0.9779
10,0.275,27,"[4, 0]",[0 4],[0 4],0.2145,0.9386,0.0701,0.9775
10,0.275,28,"[4, 0]",[0 4],[0 4],0.2068,0.9407,0.0677,0.9788
10,0.275,29,"[4, 0]",[0 4],[0 4],0.2069,0.9404,0.0695,0.9782
10,0.275,30,"[4, 0]",[0 4],[0 4],0.2043,0.9416,0.0663,0.9788
10,0.275,31,"[4, 0]",[0 4],[0 4],0.2023,0.9420,0.0647,0.9792
10,0.275,32,"[4, 0]",[0 4],[0 4],0.1999,0.9427,0.0639,0.9800
10,0.275,33,"[4, 0]",[0 4],[0 4],0.1992,0.9437,0.0624,0.9805
10,0.275,34,"[4, 0]",[0 4],[0 4],0.1942,0.9442,0.0627,0.9801
10,0.275,35,"[4, 0]",[0 4],[0 4],0.1932,0.9451,0.0603,0.9809
10,0.275,36,"[4, 0]",[0 4],[0 4],0.1954,0.9449,0.0601,0.9807
10,0.275,37,"[4, 0]",[0 4],[0 4],0.1921,0.9447,0.0591,0.9813
10,0.275,38,"[4, 0]",[0 4],[0 4],0.1903,0.9458,0.0581,0.9814
10,0.275,39,"[4, 0]",[0 4],[0 4],0.1832,0.9470,0.0572,0.9815
10,0.275,40,"[4, 0]",[0 4],[0 4],0.1841,0.9471,0.0560,0.9826
10,0.275,41,"[4, 0]",[0 4],[0 4],0.1853,0.9486,0.0560,0.9823
10,0.275,42,"[4, 0]",[0 4],[0 4],0.1763,0.9493,0.0548,0.9823
10,0.275,43,"[4, 0]",[0 4],[0 4],0.1773,0.9492,0.0549,0.9824
10,0.275,44,"[4, 0]",[0 4],[0 4],0.1761,0.9484,0.0537,0.9827
10,0.275,45,"[4, 0]",[0 4],[0 4],0.1792,0.9494,0.0538,0.9822
10,0.275,46,"[4, 0]",[0 4],[0 4],0.1733,0.9506,0.0534,0.9825
10,0.275,47,"[4, 0]",[0 4],[0 4],0.1715,0.9500,0.0543,0.9823
10,0.275,48,"[4, 0]",[0 4],[0 4],0.1715,0.9502,0.0505,0.9836
10,0.275,49,"[4, 0]",[0 4],[0 4],0.1691,0.9512,0.0517,0.9838
10,0.275,50,"[4, 0]",[0 4],[0 4],0.1714,0.9511,0.0505,0.9840
10,0.275,51,"[4, 0]",[0 4],[0 4],0.1676,0.9522,0.0496,0.9841
10,0.275,52,"[4, 0]",[0 4],[0 4],0.1654,0.9533,0.0494,0.9844
10,0.275,53,"[4, 0]",[0 4],[0 4],0.1664,0.9526,0.0484,0.9847
10,0.275,54,"[4, 0]",[0 4],[0 4],0.1665,0.9526,0.0492,0.9846
10,0.275,55,"[4, 0]",[0 4],[0 4],0.1642,0.9534,0.0483,0.9850
10,0.275,56,"[4, 0]",[0 4],[0 4],0.1642,0.9532,0.0480,0.9849
10,0.275,57,"[4, 0]",[0 4],[0 4],0.1599,0.9550,0.0482,0.9844
10,0.275,58,"[4, 0]",[0 4],[0 4],0.1583,0.9549,0.0458,0.9855
10,0.275,59,"[4, 0]",[0 4],[0 4],0.1596,0.9541,0.0459,0.9850
10,0.275,60,"[4, 0]",[0 4],[0 4],0.1648,0.9540,0.0457,0.9853
10,0.35,1,"[7, 1, 4]",[1 4 7],[1 4 7],1.8168,0.3638,0.9172,0.7824
10,0.35,2,"[7, 1, 4]",[1 4 7],[1 4 7],0.8734,0.7155,0.3959,0.8877
10,0.35,3,"[7, 1, 4]",[1 4 7],[1 4 7],0.6258,0.8054,0.2835,0.9163
10,0.35,4,"[7, 1, 4]",[1 4 7],[1 4 7],0.5217,0.8400,0.2400,0.9273
10,0.35,5,"[7, 1, 4]",[1 4 7],[1 4 7],0.4609,0.8590,0.2029,0.9359
10,0.35,6,"[7, 1, 4]",[1 4 7],[1 4 7],0.4189,0.8745,0.1883,0.9411
10,0.35,7,"[7, 1, 4]",[1 4 7],[1 4 7],0.3914,0.8808,0.1665,0.9477
10,0.35,8,"[7, 1, 4]",[1 4 7],[1 4 7],0.3641,0.8910,0.1549,0.9509
10,0.35,9,"[7, 1, 4]",[1 4 7],[1 4 7],0.3446,0.8971,0.1438,0.9552
10,0.35,10,"[7, 1, 4]",[1 4 7],[1 4 7],0.3279,0.9043,0.1353,0.9582
10,0.35,11,"[7, 1, 4]",[1 4 7],[1 4 7],0.3125,0.9059,0.1261,0.9600
10,0.35,12,"[7, 1, 4]",[1 4 7],[1 4 7],0.3008,0.9111,0.1225,0.9618
10,0.35,13,"[7, 1, 4]",[1 4 7],[1 4 7],0.2895,0.9140,0.1177,0.9628
10,0.35,14,"[7, 1, 4]",[1 4 7],[1 4 7],0.2821,0.9177,0.1110,0.9653
10,0.35,15,"[7, 1, 4]",[1 4 7],[1 4 7],0.2730,0.9196,0.1142,0.9651
10,0.35,16,"[7, 1, 4]",[1 4 7],[1 4 7],0.2634,0.9227,0.1047,0.9671
10,0.35,17,"[7, 1, 4]",[1 4 7],[1 4 7],0.2609,0.9239,0.1015,0.9683
10,0.35,18,"[7, 1, 4]",[1 4 7],[1 4 7],0.2537,0.9276,0.0971,0.9702
10,0.35,19,"[7, 1, 4]",[1 4 7],[1 4 7],0.2462,0.9271,0.0953,0.9707
10,0.35,20,"[7, 1, 4]",[1 4 7],[1 4 7],0.2393,0.9305,0.0950,0.9728
10,0.35,21,"[7, 1, 4]",[1 4 7],[1 4 7],0.2331,0.9313,0.0908,0.9728
10,0.35,22,"[7, 1, 4]",[1 4 7],[1 4 7],0.2283,0.9332,0.0905,0.9744
10,0.35,23,"[7, 1, 4]",[1 4 7],[1 4 7],0.2218,0.9363,0.0854,0.9744
10,0.35,24,"[7, 1, 4]",[1 4 7],[1 4 7],0.2182,0.9361,0.0892,0.9741
10,0.35,25,"[7, 1, 4]",[1 4 7],[1 4 7],0.2163,0.9373,0.0814,0.9760
10,0.35,26,"[7, 1, 4]",[1 4 7],[1 4 7],0.2110,0.9379,0.0813,0.9755
10,0.35,27,"[7, 1, 4]",[1 4 7],[1 4 7],0.2059,0.9402,0.0791,0.9764
10,0.35,28,"[7, 1, 4]",[1 4 7],[1 4 7],0.2038,0.9403,0.0769,0.9769
10,0.35,29,"[7, 1, 4]",[1 4 7],[1 4 7],0.2057,0.9404,0.0778,0.9776
10,0.35,30,"[7, 1, 4]",[1 4 7],[1 4 7],0.1980,0.9413,0.0801,0.9762
10,0.35,31,"[7, 1, 4]",[1 4 7],[1 4 7],0.1939,0.9432,0.0769,0.9775
10,0.35,32,"[7, 1, 4]",[1 4 7],[1 4 7],0.1965,0.9434,0.0746,0.9785
10,0.35,33,"[7, 1, 4]",[1 4 7],[1 4 7],0.1923,0.9442,0.0751,0.9785
10,0.35,34,"[7, 1, 4]",[1 4 7],[1 4 7],0.1890,0.9453,0.0703,0.9799
10,0.35,35,"[7, 1, 4]",[1 4 7],[1 4 7],0.1870,0.9456,0.0704,0.9792
10,0.35,36,"[7, 1, 4]",[1 4 7],[1 4 7],0.1829,0.9469,0.0688,0.9801
10,0.35,37,"[7, 1, 4]",[1 4 7],[1 4 7],0.1824,0.9467,0.0697,0.9802
10,0.35,38,"[7, 1, 4]",[1 4 7],[1 4 7],0.1796,0.9477,0.0674,0.9807
10,0.35,39,"[7, 1, 4]",[1 4 7],[1 4 7],0.1828,0.9480,0.0708,0.9801
10,0.35,40,"[7, 1, 4]",[1 4 7],[1 4 7],0.1769,0.9494,0.0659,0.9811
10,0.35,41,"[7, 1, 4]",[1 4 7],[1 4 7],0.1770,0.9480,0.0695,0.9808
10,0.35,42,"[7, 1, 4]",[1 4 7],[1 4 7],0.1726,0.9491,0.0611,0.9825
10,0.35,43,"[7, 1, 4]",[1 4 7],[1 4 7],0.1741,0.9502,0.0653,0.9816
10,0.35,44,"[7, 1, 4]",[1 4 7],[1 4 7],0.1731,0.9499,0.0618,0.9820
10,0.35,45,"[7, 1, 4]",[1 4 7],[1 4 7],0.1715,0.9500,0.0620,0.9827
10,0.35,46,"[7, 1, 4]",[1 4 7],[1 4 7],0.1718,0.9506,0.0645,0.9827
10,0.35,47,"[7, 1, 4]",[1 4 7],[1 4 7],0.1658,0.9521,0.0633,0.9824
10,0.35,48,"[7, 1, 4]",[1 4 7],[1 4 7],0.1696,0.9501,0.0612,0.9827
10,0.35,49,"[7, 1, 4]",[1 4 7],[1 4 7],0.1680,0.9522,0.0626,0.9828
10,0.35,50,"[7, 1, 4]",[1 4 7],[1 4 7],0.1611,0.9540,0.0564,0.9843
10,0.35,51,"[7, 1, 4]",[1 4 7],[1 4 7],0.1659,0.9519,0.0633,0.9831
10,0.35,52,"[7, 1, 4]",[1 4 7],[1 4 7],0.1569,0.9538,0.0587,0.9837
10,0.35,53,"[7, 1, 4]",[1 4 7],[1 4 7],0.1634,0.9524,0.0614,0.9843
10,0.35,54,"[7, 1, 4]",[1 4 7],[1 4 7],0.1578,0.9542,0.0588,0.9837
10,0.35,55,"[7, 1, 4]",[1 4 7],[1 4 7],0.1606,0.9531,0.0570,0.9841
10,0.35,56,"[7, 1, 4]",[1 4 7],[1 4 7],0.1585,0.9536,0.0584,0.9831
10,0.35,57,"[7, 1, 4]",[1 4 7],[1 4 7],0.1584,0.9544,0.0546,0.9848
10,0.35,58,"[7, 1, 4]",[1 4 7],[1 4 7],0.1576,0.9551,0.0580,0.9844
10,0.35,59,"[7, 1, 4]",[1 4 7],[1 4 7],0.1544,0.9552,0.0534,0.9849
10,0.35,60,"[7, 1, 4]",[1 4 7],[1 4 7],0.1559,0.9559,0.0537,0.9853
10,0.425,1,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],1.9493,0.3064,1.1685,0.7124
10,0.425,2,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.9124,0.7024,0.4666,0.8685
10,0.425,3,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.6208,0.8070,0.3506,0.8953
10,0.425,4,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.5174,0.8419,0.2827,0.9143
10,0.425,5,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.4525,0.8628,0.2533,0.9207
10,0.425,6,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.4091,0.8768,0.2139,0.9333
10,0.425,7,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.3812,0.8854,0.2075,0.9356
10,0.425,8,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.3533,0.8943,0.1928,0.9401
10,0.425,9,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.3344,0.8992,0.1740,0.9458
10,0.425,10,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.3145,0.9055,0.1637,0.9507
10,0.425,11,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.3039,0.9102,0.1869,0.9363
10,0.425,12,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2890,0.9132,0.1466,0.9572
10,0.425,13,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2800,0.9175,0.1544,0.9540
10,0.425,14,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2746,0.9187,0.1527,0.9536
10,0.425,15,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2615,0.9223,0.1335,0.9615
10,0.425,16,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2565,0.9256,0.1308,0.9622
10,0.425,17,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2544,0.9258,0.1372,0.9591
10,0.425,18,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2428,0.9291,0.1254,0.9632
10,0.425,19,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2425,0.9290,0.1327,0.9599
10,0.425,20,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2351,0.9307,0.1196,0.9660
10,0.425,21,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2290,0.9328,0.1344,0.9597
10,0.425,22,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2261,0.9329,0.1152,0.9673
10,0.425,23,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2235,0.9342,0.1154,0.9674
10,0.425,24,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2194,0.9361,0.1097,0.9685
10,0.425,25,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2110,0.9380,0.1070,0.9701
10,0.425,26,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2115,0.9376,0.1113,0.9684
10,0.425,27,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2100,0.9380,0.1070,0.9701
10,0.425,28,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.2050,0.9392,0.1102,0.9684
10,0.425,29,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1974,0.9418,0.1018,0.9711
10,0.425,30,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1945,0.9428,0.1081,0.9688
10,0.425,31,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1914,0.9439,0.0945,0.9735
10,0.425,32,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1927,0.9434,0.1024,0.9714
10,0.425,33,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1893,0.9434,0.0999,0.9711
10,0.425,34,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1859,0.9456,0.0958,0.9719
10,0.425,35,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1829,0.9464,0.1000,0.9709
10,0.425,36,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1820,0.9463,0.0902,0.9739
10,0.425,37,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1800,0.9466,0.0966,0.9709
10,0.425,38,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1783,0.9472,0.0930,0.9726
10,0.425,39,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1739,0.9475,0.0908,0.9734
10,0.425,40,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1751,0.9480,0.0934,0.9719
10,0.425,41,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1729,0.9483,0.0912,0.9723
10,0.425,42,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1678,0.9494,0.0908,0.9720
10,0.425,43,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1684,0.9504,0.0953,0.9698
10,0.425,44,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1691,0.9505,0.0871,0.9746
10,0.425,45,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1672,0.9512,0.0870,0.9740
10,0.425,46,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1661,0.9510,0.0883,0.9739
10,0.425,47,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1651,0.9527,0.0799,0.9768
10,0.425,48,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1625,0.9520,0.0980,0.9696
10,0.425,49,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1606,0.9528,0.0760,0.9792
10,0.425,50,"[9, 4, 0, 8]",[0 8 4 9],[0 8 4 9],0.1633,0.9514,0.0924,0.9722
